producto|presentacion|marca|categoria|catalogo|precio|fecharegistro|cadenacomercial|giro|nombrecomercial|direccion|estado|municipio|latitud|longitud
estufas|ma05150 i (atras) 20 plgs 4 quemadores encendido electronico color gris-acero|mabe|muebles de cocina|electrodomesticos|6399|2011-01-10 00:00:00000|sears roebuck de mexico|tienda de autoservicio|sears sucursal forum culiacan|boulevard jose diego valadez no 167 pte entre proyect|sinaloa|culiacan                                |24814667|-107399061
estufas|em 5130 cb frente 20 plgs 4 quemadores encendido electronico color blanca|mabe|muebles de cocina|electrodomesticos|4033|2011-01-10 00:00:00000|mercado soriana|tienda de autoservicio|mercado soriana sucursal la viga recreo|calz de la viga no 672 esq recreo|distrito federal|iztacalco                               |na|na
miel de abeja|botella 430 gr|vita real|chocolates y golosinas|basicos|48|2011-01-10 00:00:00000|chedraui|tienda de autoservicio|chedraui sucursal unica|av heroes de nocupetaro na 201|michoacan de ocampo|morelia                                 |19709748|-101190649
miel de abeja|botella 430 gr|vita real|chocolates y golosinas|basicos|48|2011-01-10 00:00:00000|chedraui|tienda de autoservicio|chedraui sucursal montejo|paseo montejo no 454  loc 01 entre 27 a y 29 a|yucatan|merida                                  |20989262|-89615838
chocolate en tablillas|paquete 540 gr con 6 tablillas de 90 gr|ibarra|chocolates y golosinas|mercados|38|2011-01-10 00:00:00000|imss|tienda de autoservicio|imss sucursal centro medico|dr salvador quevedo y zubieto no625 entre belisario d|jalisco|guadalajara                             |20683213|-103329311
chocolate en tablillas|paquete 540 gr con 6 tablillas de 90 gr|ibarra|chocolates y golosinas|mercados|42|2011-01-10 00:00:00000|casa ley|tienda de autoservicio|casa ley sucursal centro|av mexico no 1150, entre panama y uruguay|jalisco|puerto vallarta                         |20617341|-105231415
chocolate en tablillas|paquete 540 gr con 6 tablillas de 90 gr|ibarra|chocolates y golosinas|mercados|36|2011-01-10 00:00:00000|chedraui|tienda de autoservicio|chedraui sucursal montejo|paseo montejo no 454  loc 01 entre 27 a y 29 a|yucatan|merida                                  |20989262|-89615838
chocolate en tablillas|paquete 540 gr con 6 tablillas de 90 gr|ibarra|chocolates y golosinas|mercados|355|2011-01-10 00:00:00000|chedraui|tienda de autoservicio|chedraui sucursal unica|av heroes de nocupetaro na 201|michoacan de ocampo|morelia                                 |19709748|-101190649
salsa catsup|botella 390 gr plastico|del monte|condimentos|mercados|94|2011-01-10 00:00:00000|imss|tienda de autoservicio|imss sucursal centro medico|dr salvador quevedo y zubieto no625 entre belisario d|jalisco|guadalajara                             |20683213|-103329311
salsa catsup|botella 390 gr plastico|del monte|condimentos|mercados|11|2011-01-10 00:00:00000|mercado alcalde|mercado publico|mercado alcalde|liceo entre herrera y cairo y pino suarez|jalisco|guadalajara                             |20681978|-103346367
salsa catsup|botella 390 gr plastico|del monte|condimentos|mercados|95|2011-01-10 00:00:00000|casa ley|tienda de autoservicio|casa ley sucursal centro|av mexico no 1150, entre panama y uruguay|jalisco|puerto vallarta                         |20617341|-105231415
salsa catsup|botella 390 gr plastico|del monte|condimentos|mercados|109|2011-01-10 00:00:00000|mercado soriana|tienda de autoservicio|mercado soriana sucursal la viga recreo|calz de la viga no 672 esq recreo|distrito federal|iztacalco                               |na|na
salsa catsup|botella 390 gr plastico|del monte|condimentos|mercados|107|2011-01-10 00:00:00000|chedraui|tienda de autoservicio|chedraui sucursal unica|av heroes de nocupetaro na 201|michoacan de ocampo|morelia                                 |19709748|-101190649
salsa catsup|botella 390 gr plastico|del monte|condimentos|mercados|99|2011-01-10 00:00:00000|chedraui|tienda de autoservicio|chedraui sucursal montejo|paseo montejo no 454  loc 01 entre 27 a y 29 a|yucatan|merida                                  |20989262|-89615838
mole rojo en pasta|1 kg granel|s/m|condimentos|basicos|519|2011-01-10 00:00:00000|casa ley|tienda de autoservicio|casa ley sucursal centro|av mexico no 1150, entre panama y uruguay|jalisco|puerto vallarta                         |20617341|-105231415
mole rojo en pasta|1 kg granel|s/m|condimentos|basicos|41|2011-01-10 00:00:00000|chedraui|tienda de autoservicio|chedraui sucursal unica|av heroes de nocupetaro na 201|michoacan de ocampo|morelia                                 |19709748|-101190649
mole rojo en pasta|1 kg granel|s/m|condimentos|basicos|41|2011-01-10 00:00:00000|chedraui|tienda de autoservicio|chedraui sucursal montejo|paseo montejo no 454  loc 01 entre 27 a y 29 a|yucatan|merida                                  |20989262|-89615838
mole rojo en pasta|1 kg granel|s/m|condimentos|basicos|48|2011-01-10 00:00:00000|mercado soriana|tienda de autoservicio|mercado soriana sucursal la viga recreo|calz de la viga no 672 esq recreo|distrito federal|iztacalco                               |na|na
mayonesa|frasco 390 gr aderezo sin colesterol|hellmann's mayo|condimentos|basicos|13|2011-01-10 00:00:00000|chedraui|tienda de autoservicio|chedraui sucursal unica|av heroes de nocupetaro na 201|michoacan de ocampo|morelia                                 |19709748|-101190649
mayonesa|frasco 390 gr aderezo sin colesterol|hellmann's mayo|condimentos|basicos|201|2011-01-10 00:00:00000|imss|tienda de autoservicio|imss sucursal centro medico|dr salvador quevedo y zubieto no625 entre belisario d|jalisco|guadalajara                             |20683213|-103329311
mayonesa|frasco 390 gr aderezo sin colesterol|hellmann's mayo|condimentos|basicos|211|2011-01-10 00:00:00000|casa ley|tienda de autoservicio|casa ley sucursal centro|av mexico no 1150, entre panama y uruguay|jalisco|puerto vallarta                         |20617341|-105231415
mayonesa|frasco 790 gr con jugo de limones|mc cormick|condimentos|basicos|377|2011-01-10 00:00:00000|chedraui|tienda de autoservicio|chedraui sucursal montejo|paseo montejo no 454  loc 01 entre 27 a y 29 a|yucatan|merida                                  |20989262|-89615838
mayonesa|frasco 790 gr con jugo de limones|mc cormick|condimentos|basicos|4475|2011-01-10 00:00:00000|casa ley|tienda de autoservicio|casa ley sucursal centro|av mexico no 1150, entre panama y uruguay|jalisco|puerto vallarta                         |20617341|-105231415
mayonesa|frasco 790 gr con jugo de limones|mc cormick|condimentos|basicos|42|2011-01-10 00:00:00000|mercado alcalde|mercado publico|mercado alcalde|liceo entre herrera y cairo y pino suarez|jalisco|guadalajara                             |20681978|-103346367
mayonesa|frasco 790 gr con jugo de limones|mc cormick|condimentos|basicos|415|2011-01-10 00:00:00000|mercado soriana|tienda de autoservicio|mercado soriana sucursal la viga recreo|calz de la viga no 672 esq recreo|distrito federal|iztacalco                               |na|na
mayonesa|frasco 190 gr con jugo de limones|mc cormick|condimentos|mercados|1176|2011-01-10 00:00:00000|abarrotera guadalupana (frutas)|tienda de autoservicio|la guadalupana sucursal pino suarez|primavera no 127 , entrebazar zozaya y pedro fuentes|tabasco|centro                                  |17995897|-9291478
mayonesa|frasco 190 gr con jugo de limones|mc cormick|condimentos|mercados|1399|2011-01-10 00:00:00000|casa ley|tienda de autoservicio|casa ley sucursal centro|av mexico no 1150, entre panama y uruguay|jalisco|puerto vallarta                         |20617341|-105231415
mayonesa|frasco 190 gr con jugo de limones|mc cormick|condimentos|mercados|14|2011-01-10 00:00:00000|mercado alcalde|mercado publico|mercado alcalde|liceo entre herrera y cairo y pino suarez|jalisco|guadalajara                             |20681978|-103346367
mayonesa|frasco 190 gr con jugo de limones|mc cormick|condimentos|mercados|99|2011-01-10 00:00:00000|mercado soriana|tienda de autoservicio|mercado soriana sucursal la viga recreo|calz de la viga no 672 esq recreo|distrito federal|iztacalco                               |na|na
mayonesa|frasco 190 gr con jugo de limones|mc cormick|condimentos|mercados|12|2011-01-10 00:00:00000|chedraui|tienda de autoservicio|chedraui sucursal unica|av heroes de nocupetaro na 201|michoacan de ocampo|morelia                                 |19709748|-101190649
mayonesa|frasco 190 gr con jugo de limones|mc cormick|condimentos|mercados|10|2011-01-10 00:00:00000|soriana|tienda de autoservicio|soriana sucursal norte|av rafael cuervo no 60, entre  palma sola y playa del|veracruz de ignacio de la llave|veracruz                                |na|na
mayonesa|frasco 190 gr con jugo de limones|mc cormick|condimentos|mercados|10|2011-01-10 00:00:00000|chedraui|tienda de autoservicio|chedraui sucursal montejo|paseo montejo no 454  loc 01 entre 27 a y 29 a|yucatan|merida                                  |20989262|-89615838
concentrado de pollo|caja 132 gr 12 cubos caldo|knorr|condimentos|basicos|147|2011-01-10 00:00:00000|imss|tienda de autoservicio|imss sucursal centro medico|dr salvador quevedo y zubieto no625 entre belisario d|jalisco|guadalajara                             |20683213|-103329311
concentrado de pollo|caja 132 gr 12 cubos caldo|knorr|condimentos|basicos|1799|2011-01-10 00:00:00000|casa ley|tienda de autoservicio|casa ley sucursal centro|av mexico no 1150, entre panama y uruguay|jalisco|puerto vallarta                         |20617341|-105231415
concentrado de pollo|caja 132 gr 12 cubos caldo|knorr|condimentos|basicos|159|2011-01-10 00:00:00000|chedraui|tienda de autoservicio|chedraui sucursal unica|av heroes de nocupetaro na 201|michoacan de ocampo|morelia                                 |19709748|-101190649
concentrado de pollo|caja 132 gr 12 cubos caldo|knorr|condimentos|basicos|175|2011-01-10 00:00:00000|soriana|tienda de autoservicio|soriana sucursal norte|av rafael cuervo no 60, entre  palma sola y playa del|veracruz de ignacio de la llave|veracruz                                |na|na
concentrado de pollo|caja 132 gr 12 cubos caldo|knorr|condimentos|basicos|159|2011-01-10 00:00:00000|mercado soriana|tienda de autoservicio|mercado soriana sucursal la viga recreo|calz de la viga no 672 esq recreo|distrito federal|iztacalco                               |na|na
concentrado de pollo|caja 132 gr 12 cubos caldo|knorr|condimentos|basicos|175|2011-01-10 00:00:00000|chedraui|tienda de autoservicio|chedraui sucursal montejo|paseo montejo no 454  loc 01 entre 27 a y 29 a|yucatan|merida                                  |20989262|-89615838
agua sin gas|botella 15 lt jamaica|ciel +|refrescos envasados|basicos|108|2011-01-10 00:00:00000|chedraui|tienda de autoservicio|chedraui sucursal unica|av heroes de nocupetaro na 201|michoacan de ocampo|morelia                                 |19709748|-101190649
agua sin gas|botella 15 lt jamaica|ciel +|refrescos envasados|basicos|1099|2011-01-10 00:00:00000|soriana|tienda de autoservicio|soriana sucursal norte|av rafael cuervo no 60, entre  palma sola y playa del|veracruz de ignacio de la llave|veracruz                                |na|na
agua sin gas|botella 15 lt jamaica|ciel +|refrescos envasados|basicos|1055|2011-01-10 00:00:00000|mercado soriana|tienda de autoservicio|mercado soriana sucursal la viga recreo|calz de la viga no 672 esq recreo|distrito federal|iztacalco                               |na|na
cafe tostado y molido|bolsa 454 gr|internacional americano|cafe|basicos|54|2011-01-10 00:00:00000|imss|tienda de autoservicio|imss sucursal centro medico|dr salvador quevedo y zubieto no625 entre belisario d|jalisco|guadalajara                             |20683213|-103329311
cafe tostado y molido|bolsa 454 gr|internacional americano|cafe|basicos|6275|2011-01-10 00:00:00000|soriana|tienda de autoservicio|soriana sucursal norte|av rafael cuervo no 60, entre  palma sola y playa del|veracruz de ignacio de la llave|veracruz                                |na|na
cafe soluble|frasco 100 gr|nescafe dolca|cafe|mercados|281|2011-01-10 00:00:00000|chedraui|tienda de autoservicio|chedraui sucursal unica|av heroes de nocupetaro na 201|michoacan de ocampo|morelia                                 |19709748|-101190649
cafe soluble|frasco 100 gr|nescafe dolca|cafe|mercados|288|2011-01-10 00:00:00000|imss|tienda de autoservicio|imss sucursal centro medico|dr salvador quevedo y zubieto no625 entre belisario d|jalisco|guadalajara                             |20683213|-103329311
cafe soluble|frasco 100 gr|nescafe dolca|cafe|mercados|253|2011-01-10 00:00:00000|chedraui|tienda de autoservicio|chedraui sucursal montejo|paseo montejo no 454  loc 01 entre 27 a y 29 a|yucatan|merida                                  |20989262|-89615838
cafe soluble|frasco 100 gr|nescafe dolca|cafe|mercados|321|2011-01-10 00:00:00000|abarrotera guadalupana (frutas)|tienda de autoservicio|la guadalupana sucursal pino suarez|primavera no 127 , entrebazar zozaya y pedro fuentes|tabasco|centro                                  |17995897|-9291478
cafe soluble|frasco 100 gr|nescafe dolca|cafe|mercados|29|2011-01-10 00:00:00000|mercado soriana|tienda de autoservicio|mercado soriana sucursal la viga recreo|calz de la viga no 672 esq recreo|distrito federal|iztacalco                               |na|na
cafe soluble|frasco 100 gr|nescafe dolca|cafe|mercados|2899|2011-01-10 00:00:00000|casa ley|tienda de autoservicio|casa ley sucursal centro|av mexico no 1150, entre panama y uruguay|jalisco|puerto vallarta                         |20617341|-105231415
pi~na en almibar|lata 800 gr trocitos|la  costena|frutas y legumbres procesadas|basicos|259|2011-01-10 00:00:00000|chedraui|tienda de autoservicio|chedraui sucursal montejo|paseo montejo no 454  loc 01 entre 27 a y 29 a|yucatan|merida                                  |20989262|-89615838
